id,summary,column_name,title,cover,published_at,extraction_tags,favourite_num
5161617,这份报告将成为越南政府进一步订立法规的基础。,区块链,越南司法部提了 3 类加密币监管方案，各部门或将逐渐“有法可依”,https://pic.36krcnd.com/201811/12070656/jz1ahg666s2y07ty!heading,2018-11-12T15:20:22+08:00,"[[""金融"",1],[""比特币"",2]]",0
5161619,从多个维度揭开“双11”楼市的面纱。,消费,双11楼市调查：有多少购房者赶赴这场“促销”约会？,https://pic.36krcnd.com/201811/12071159/yam7tulvuzacokhs!heading,2018-11-12T15:13:02+08:00,"[[""消费"",1],[""大公司"",1],[""电商"",1],[""房地产"",1]]",0
5161603,从Planet与SPIRE对火箭的应用来看，他们绝对是现在圈内最有关于“对”的发言权的用户。,前沿技术,创投观察 |从资深火箭用户Planet和SPIRE来看运载发射服务,https://pic.36krcnd.com/201811/12064356/5h34jxdlhkr46j6i!heading,2018-11-12T15:11:20+08:00,"[[""前沿科技"",1],[""金融"",1],[""企业服务"",1],[""卫星"",2],[""火箭"",2],[""保险"",2],[""数据库"",2],[""运输"",2]]",0
5161482,PayPal 帮的大佬之一、LinkedIn创始人Reid Hoffman最近在研究创业的方法论。,商学院,闪电式扩张的 7 条“反常识”原则,https://pic.36krcnd.com/201811/11062126/twd22f6mep2i23uj!heading,2018-11-12T15:11:18+08:00,"[[""大公司"",1],[""企业服务"",1],[""金融"",1],[""airbnb"",2],[""招聘"",2],[""支付"",2],[""硅谷"",2],[""通信"",2]]",0
5161531,最终我们应该看到，喧嚣过后，教育培训机构给消费者提供真正有价值的培训服务，这是教育机构应该共同思考的问题。,教育,双11，在线教育机构品牌战？,https://pic.36krcnd.com/201811/12015206/mte4qz6fflrl8rna!heading,2018-11-12T15:07:04+08:00,"[[""教育"",1],[""大公司"",1],[""电商"",1],[""京东"",2],[""淘宝"",2],[""在线教育"",2],[""京东金融"",2],[""支付"",2]]",0
24161,近来，女性被侵犯的事故频发，有时候别说去外面，即便是待在家里也很不安全。A姐就深受其害，一个人睡觉时特别害怕。毕竟现在网上满目琳琅的开锁神器到处都是，单身女性的安全受到了很大威胁。,科技·氪视频,小偷也没辙的阻门器，拿东西砸门也不会开,https://pic.36krcnd.com/201811/12040443/5tplpeduey21hxdo!heading,2018-11-12T15:01:07+08:00,"[[""前沿科技"",1],[""生活方式"",1],[""科技住宅"",2],[""智能生活"",2]]",0
5161606,Odaily 星球日报最近接触的智能合约平台 Origo 希望构建一个支持隐私合约 + 零知识证明区块链网络，满足存证+隐私保护的需求。,区块链,零知识证明+智能合约，Origo认为隐私是区块链商用的关键之一,https://pic.36krcnd.com/201811/12063836/oie1ocs1r94srsg4!heading,2018-11-12T14:39:48+08:00,"[[""企业服务"",1],[""金融"",1],[""智能硬件"",1],[""区块链"",2],[""硬件"",2],[""理财"",2],[""保险"",2],[""安全"",2]]",0
5161597,公寓真有这么好吗？,消费,强烈不建议买公寓的四大理由，希望你能谨记！,https://pic.36krcnd.com/201811/12063355/7dzwjifee7h10bbf!heading,2018-11-12T14:34:02+08:00,"[[""投资"",1],[""金融"",1],[""住宅"",1],[""微信"",2],[""房产"",2],[""交通"",2],[""租房"",2]]",0
24148,双十一剁手节落下帷幕，截止11月12日零点，2018“天猫双十一全球狂欢节”成交额超过2135亿元人民币。今年也是双十一的第10年，跟随我们的大数据一起看看中国人10年的剁手战绩吧～,商业·氪视频,成交额2135亿，10年涨逾4100倍，一图看双11十年数据,https://pic.36krcnd.com/201811/12025626/tah1i8zwe03qvu0k!heading,2018-11-12T14:27:32+08:00,"[[""金融"",1],[""消费"",1],[""大公司"",1],[""企业服务"",1],[""电商"",1],[""前沿科技"",1],[""汽车"",1]]",0
24069,比黑色还黑的物质，99.96%的吸光率，得到吉尼斯纪录认证,科技·氪视频,99.96%的吸光率，比黑色还黑的物质是什么？,https://pic.36krcnd.com/201811/10053716/qsr9l4xj5128kx19!heading,2018-11-12T14:23:07+08:00,"[[""前沿科技"",1],[""科技谈资"",2]]",0
5161598,所有人都说我是骗子，但我就是有钱,区块链,独家专访“澳洲中本聪”：我打算用钱摧毁比特大陆,https://pic.36krcnd.com/201811/12062201/g2aapm8wt42g5dzf!heading,2018-11-12T14:22:10+08:00,"[[""金融"",1],[""比特币"",2],[""区块链"",2]]",0
5161582,“韭菜们”痛并快乐着,消费,双十一，如何用明星“割粉丝韭菜”,https://pic.36krcnd.com/201811/12054455/cw6tnzdh906idi6i!heading,2018-11-12T14:09:05+08:00,"[[""大公司"",1],[""文娱"",1],[""电商"",1],[""微博"",2],[""淘宝"",2],[""小红书"",2],[""阿里巴巴"",2]]",0
5161585,在大院线逐步开始形成垄断后，未来的市场走向、小院线和小影城的生存法则到底会如何？,娱乐,中国电影分轮次发行要落实？小院线生死存亡在于未来三年内的选择,https://pic.36krcnd.com/201811/12054858/ciz346l7k3fiqggq!heading,2018-11-12T13:58:40+08:00,"[[""大公司"",1],[""文娱"",1],[""市场"",1],[""万达"",2],[""电影"",2],[""收购"",2],[""上海"",2]]",0
5161576,AI、车企、新市场，车联网今天是摆在科技巨头面前的一场非零和博弈,汽车交通,BAT们的车联网盛宴,https://pic.36krcnd.com/201811/12042359/9uy84gqjaomixowd!heading,2018-11-12T13:50:53+08:00,"[[""大公司"",1],[""企业服务"",1],[""金融"",1],[""百度"",2],[""腾讯"",2],[""微信"",2],[""华为"",2],[""云计算"",2]]",0
5161587,华丽的外表掩盖不了维密已经打折的实质。,大公司,维密市值跌了一半，怪不得今年只有最便宜“天价”内衣,https://pic.36krcnd.com/201811/12054847/l5cg7wjms71875do!heading,2018-11-12T13:48:51+08:00,"[[""大公司"",1],[""消费"",1],[""金融"",1],[""亚马逊"",2],[""零售"",2],[""财报"",2],[""成都"",2],[""上海"",2]]",0
5161584,媒体老师们的“年中大促”。,内容,咪蒙、三联，双11媒体电商赚到几个亿？,https://pic.36krcnd.com/201811/12054334/ogc5b6pu9suj7gmg!heading,2018-11-12T13:43:37+08:00,"[[""媒体"",1],[""电商"",1],[""小程序"",1],[""自媒体"",2],[""内容创业"",2],[""微信"",2],[""同道大叔"",2],[""内容电商"",2]]",0
5160945,对于自己到底是阿里人还是饿了么人，创始团队认为，已经不再重要。,大公司,36氪专访 | 阿里美团终极一战已不远，饿了么说要打倒美团,https://pic.36krcnd.com/201811/12025442/2gfp2g241n709ahf!heading,2018-11-12T13:35:49+08:00,"[[""大公司"",1],[""消费"",1],[""物流"",1],[""饿了么"",2],[""新零售"",2],[""支付宝"",2],[""零售"",2],[""星巴克"",2]]",0
24121,跨越统筹地区换工作社保如何转移,商业·氪视频,跨越统筹地区，换了工作社保该如何转移？,https://pic.36krcnd.com/201811/12021845/vv4239kt6ohswcro!heading,2018-11-12T13:31:07+08:00,"[[""医疗健康"",1],[""生活方式"",1],[""理财"",2],[""保险"",2]]",0
5161378,真的受不了有些人，太装了！,One More Thing,一文带你读懂“自夸”行为（上）：炫耀是人类的第一生产力？,https://pic.36krcnd.com/201811/12052730/46jykl288epzr6jg!heading,2018-11-12T13:28:04+08:00,"[[""社交"",1],[""职场社交"",2]]",0
5161501,交易这些资产的风险太大。因为在分叉之后，失败一方代币的价值将归零。,区块链,BCH算力大战前夕，双方期货已提早上线，ABC价格是SV价格4倍,https://pic.36krcnd.com/201811/11132001/hcnfv0le6v3sonci!heading,2018-11-12T13:07:17+08:00,"[[""金融"",1],[""区块链"",2]]",0
5161358,智能城市应当兼具人文关怀和技术含量。,新居住,丢下残疾人的城市，不能算是智能城市,https://pic.36krcnd.com/201811/09122304/2emn9n4pa8t8ulvf!heading,2018-11-12T13:00:54+08:00,"[[""企业服务"",1],[""大公司"",1],[""物联网"",1],[""数据库"",2],[""谷歌"",2],[""智慧城市"",2],[""外包"",2],[""印度"",2]]",0
5161357,“把技术能力产品化，然后以产品为媒介，在客户特有的产业基础上去做大规模的复制。”,区块链,星物种 |「智链ChainNova」要为企业提供一站式服务及行业解决方案,https://pic.36krcnd.com/201811/09120426/lp6ft1z7qfllxqvq!heading,2018-11-12T12:54:08+08:00,"[[""企业服务"",1],[""物流"",1],[""大公司"",1],[""区块链"",2],[""百度"",2],[""搜狐"",2],[""供应链金融"",2],[""金融科技"",2]]",0
5161545,钱是现阶段最重要的。,汽车交通,36氪独家 | FF计划2020年IPO，新一轮融资或于近期公布,https://pic.36krcnd.com/201811/12025404/us7l5rh2ssk8ejay!heading,2018-11-12T12:46:09+08:00,"[[""金融"",1],[""投资"",1],[""大公司"",1],[""支付"",2],[""恒大"",2],[""许家印"",2],[""香港"",2],[""北京"",2]]",0
24073,没有轮子的超级“汽车”，完全由太阳能供电，比高铁，地铁更便捷,科技·氪视频,没有轮子的超级“汽车”，完全由太阳能供电,https://pic.36krcnd.com/201811/10070516/o5jd5b088f86sovq!heading,2018-11-12T12:46:07+08:00,"[[""前沿科技"",1],[""智能汽车"",2],[""智能生活"",2]]",0
5161574,激荡十年，他们用青春和热血在电商这个悠长的画布上书写着属于他们的故事。,大公司,“双十一”十年,https://pic.36krcnd.com/201811/12041632/upzn12ef9ifms7z6!heading,2018-11-12T12:41:05+08:00,"[[""大公司"",1],[""电商"",1],[""金融"",1],[""京东"",2],[""淘宝"",2],[""阿里巴巴"",2],[""腾讯"",2],[""支付宝"",2]]",0
5161520,不再盲目的去做自媒体。,内容,8大主流自媒体平台优缺点总结以及5大常见问题解答,https://pic.36krcnd.com/201811/12005502/w36bh9aqg06pizbu!heading,2018-11-12T12:37:04+08:00,"[[""媒体"",1],[""大公司"",1],[""文娱"",1],[""自媒体"",2],[""百度"",2],[""搜狐"",2],[""网易"",2],[""新浪"",2]]",0
5161554,2018年前三季度医疗大数据应用领域投融资事件数量达79件。人工智能技术的发展进一步拓展了医疗大数据的应用范围和深度，但数据质量参差不齐、医院信息难以共享等仍是行业发展面临的普遍挑战。,医疗健康,鲸准研究院 | 医疗大数据应用迎来快速增长期，机遇和挑战何在？,https://pic.36krcnd.com/201811/12032312/sx1bvmiy81um6nyf!heading,2018-11-12T12:18:34+08:00,"[[""医疗健康"",1],[""企业服务"",1],[""人工智能"",1],[""大数据"",2],[""医疗信息化"",2],[""基因检测"",2],[""可穿戴设备"",2],[""云存储"",2]]",0
5161570,除了国际空间站上的推进剂转输之外，眼下还没有卫星在轨燃料补加服务。,前沿技术,潮科技 | 硅谷初创公司Orbit Fab要在空间站上试验燃料补加技术,https://pic.36krcnd.com/201811/12041622/7q8ksaqx30jb6dvx!heading,2018-11-12T12:16:26+08:00,"[[""前沿科技"",1],[""媒体"",1],[""市场"",1],[""卫星"",2],[""硅谷"",2]]",0
5143252,关于买保险，核保、理赔那些事儿,One More Thing,氪友问答第19期：科技如何让保险变简单？,https://pic.36krcnd.com/201811/12020715/2djnc4u94zvrq5mu!heading,2018-11-12T12:08:48+08:00,"[[""金融"",1],[""职场"",1],[""保险"",2],[""金融科技"",2]]",0
5161561,这是“电子”火箭的第三次发射，代号“开业了”（It's Business Time）,前沿技术,潮科技 | 拖了大半年，Rocket Lab的“电子”小运载终于“开业了”,https://pic.36krcnd.com/201811/12040117/jnjtlgnthaqc2s4x!heading,2018-11-12T12:05:51+08:00,"[[""前沿科技"",1],[""物联网"",1],[""智能硬件"",1],[""火箭"",2],[""卫星"",2],[""硬件"",2],[""印度"",2],[""硅谷"",2]]",0
24133,这是一刻talks的讲者章妍在一刻第100场演讲局先见未来大会上的演讲。有数据显示，中国企业每周平均会议次数达到5.1次，平均会议时长有1小时。中国成了全世界最喜欢开会的国家，可是开会真的提高了企业的经营效率，管理效率，协作效率了吗？她说，利用智能硬件交互产品就可以让企业进入轻办公时代，提升企业协作效率。“改变办公开会方式，企业才有未来。”章妍如是说.,科技·氪视频,视源股份企业服务BG总裁章姸：如何让会议走入智能议时代,https://pic.36krcnd.com/201811/12020954/hflvmqu7ikcbmsqp!heading,2018-11-12T12:01:07+08:00,"[[""大公司"",1],[""消费"",1],[""媒体"",1],[""文娱"",1],[""电商"",1],[""教育"",1],[""企业服务"",1],[""前沿科技"",1],[""人工智能"",1],[""北京"",2],[""上海"",2],[""广州"",2],[""深圳"",2],[""北上广"",2]]",0
24081,证监会发声支持A股！是否意味着股市春天来临？老百姓投资有什么影响？,商业·氪视频,社保资金可以投资了，是否意味着股市春天来临？,https://pic.36krcnd.com/201811/10082949/ghj0ox8z21yem927!heading,2018-11-12T11:46:07+08:00,"[[""金融"",1],[""股票"",2]]",0
5161540,除此之外，还有 4 项并购发生。,基金动态,硅谷一周融资速报：20 家公司获总计超 4.67 亿美元融资,https://pic.36krcnd.com/201811/12030802/29by9ehydazs25ux!heading,2018-11-12T11:31:09+08:00,"[[""人工智能"",1],[""游戏"",1],[""大公司"",1],[""芯片"",2],[""高通"",2],[""孵化器"",2],[""机器人"",2],[""硅谷"",2]]",0
5161555,这项“太空组织芯片”计划旨在更好地了解微重力对人体健康和疾病的作用，并利用研究成果更好地改善地球上的人体健康。,前沿技术,潮科技 | NASA计划将器官芯片发送至太空,https://pic.36krcnd.com/201811/12032118/m3rm3noi90ru0y7g!heading,2018-11-12T11:21:23+08:00,"[[""人工智能"",1],[""大公司"",1],[""芯片"",2],[""微信"",2]]",0
5161553,如果没有血液的关键成分——氧气的持续吸入，伤口就无法愈合。,前沿技术,潮科技 | 研发类皮肤传感器，可实时监测身体各部位血液氧含量,https://pic.36krcnd.com/201811/12031835/5simmuhswmo2vpgn!heading,2018-11-12T11:18:53+08:00,"[[""工业4.0"",1],[""大公司"",1],[""医疗健康"",1],[""印刷"",2],[""微信"",2],[""医疗"",2]]",0
5161552,该技术有望彻底改变医学和材料测试,前沿技术,潮科技 | 用特定晶体关联可见光与红外光，或开启红外传感新视野,https://pic.36krcnd.com/201811/12031409/1p38h0wbbw371eqe!heading,2018-11-12T11:15:27+08:00,"[[""大公司"",1],[""市场"",1],[""前沿科技"",1],[""智能手机"",2],[""微信"",2]]",0
5161364,从长远来看，完全没有。,大公司,评论：iPhone 的销量是否达到顶峰了？,https://pic.36krcnd.com/201811/09152014/qo9i8phad5g43bw6!heading,2018-11-12T11:11:27+08:00,"[[""大公司"",1],[""苹果"",2]]",0
5161549,石油勘探、地震监测等已经被证实是光纤激光水听器技术的优势领域。,前沿技术,潮科技 | 光纤激光水听器研究进展,https://pic.36krcnd.com/201811/12030944/oxk38vdpfdz4q65m!heading,2018-11-12T11:09:56+08:00,"[[""大公司"",1],[""深度"",1],[""企业服务"",1],[""前沿科技"",1],[""微信"",2],[""通信"",2]]",0
24014,11月4日，有人发现理想国际大厦有一群人在带着行李离开。其实从周五开始就有人走了，但这处处透着不寻常。因为这些人是ofo小黄车的员工，而他们离开的是ofo的北京总部。ofo搬到理想国际大厦还不到2年，而ofo的回应则是：房租到期，所以搬了。ofo又是法人变更，又是搬离北京总部，难道这次ofo是真要凉了？,商业·氪视频,ofo如今竟靠总部搬家续命，快看你ofo账户还好吗？,https://pic.36krcnd.com/201811/09122108/iut9q4u9x5t1s2ij!heading,2018-11-12T11:01:07+08:00,"[[""金融"",1],[""消费"",1],[""大公司"",1],[""交通出行"",1],[""媒体"",1],[""电商"",1],[""人工智能"",1],[""智能硬件"",1],[""社交"",1],[""投资机构"",1],[""汽车"",1],[""海外"",1],[""市场"",1],[""一带一路"",1],[""“氪”选平台"",1],[""共享经济"",2],[""共享单车"",2],[""股权投资"",2],[""财富管理"",2]]",0
5161547,光纤水听器的优越性使它在军事、海洋监测、资源勘探等方面具有十分广阔的应用前景。,前沿技术,潮科技 | 水声学里的新秀：光纤水听器,https://pic.36krcnd.com/201811/12025933/m4350su25eapdmpt!heading,2018-11-12T10:59:41+08:00,"[[""大公司"",1],[""前沿科技"",1]]",0
5161509,在出货量上已超越苹果的华为手机，其与苹果的竞争方式将要发生改变,手机与硬件,销量超越iPhone：华为手机更上层楼还需什么？,https://pic.36krcnd.com/201811/11191857/wdcohy27rwnuq9li!heading,2018-11-12T10:44:05+08:00,"[[""大公司"",1],[""消费"",1],[""人工智能"",1],[""华为"",2],[""苹果"",2],[""vivo"",2],[""智能手机"",2],[""芯片"",2]]",0
24141,今天天猫双11，小米无疑是最闪耀的数码品牌，不断刷榜。,科技·氪视频,1小时卖15亿元，小米成双11疯狂收割机,https://pic.36krcnd.com/201811/12020447/dqoz0bahvcnyvclu!heading,2018-11-12T10:29:08+08:00,"[[""企业服务"",1],[""前沿科技"",1],[""人工智能"",1],[""智能硬件"",1],[""智能手机"",2],[""小米"",2],[""社会化电商"",2]]",0
5161521,美股市场鼓励具有高成长潜力的中小企业上市融资，相应的评判标准和上市门槛都较为宽松,金融,创新企业如何赴美上市,https://pic.36krcnd.com/201811/12012537/jxt4s0o7bl10dgrf!heading,2018-11-12T10:21:05+08:00,"[[""金融"",1],[""投资机构"",1],[""大公司"",1],[""股票"",2],[""高榕资本"",2],[""腾讯"",2],[""启明创投"",2],[""证券"",2]]",0
24137,近日，iPhone XI的概念图已经在网上曝光。,科技·氪视频,苹果iPhone XI渲染图曝光：Type-C接口瞩目,https://pic.36krcnd.com/201811/12020332/pxpbusvfgbgftbzk!heading,2018-11-12T10:18:09+08:00,"[[""企业服务"",1],[""前沿科技"",1],[""人工智能"",1],[""智能硬件"",1],[""智能手机"",2],[""苹果"",2]]",0
5161526,丝芙兰携谷歌推出声控交互试妆；可口可乐为收购业务新设部门；欧莱雅旗下贝克汉姆自创品牌入华；网易严选第一家线下店开业在即；伍台亮相朝阳大悦城，要做沉浸消费体验场,消费,一周消费新闻Vol.10 | 丝芙兰推声控试妆设备；可口可乐为收购业务新创部门；贝克汉姆自创品牌入华,https://pic.36krcnd.com/201811/12012402/pff98hcvn7mmxmk9!heading,2018-11-12T10:11:04+08:00,"[[""大公司"",1],[""消费"",1],[""电商"",1],[""可口可乐"",2],[""谷歌"",2],[""美妆"",2]]",0
5160839,部分产品属全球独家~,医疗健康,外周血管介入国内产品尚处发展初期，「茵络医疗」通过植介入及高端耗材切入,https://pic.36krcnd.com/201811/07024930/e2g4cuw66cd2x64m!heading,2018-11-12T10:08:31+08:00,"[[""医疗健康"",1],[""海外"",1],[""医疗器械"",2],[""收购"",2],[""医疗"",2]]",0
5161310,和南瓜姐姐聊天超快乐~,教育,36氪首发 | 想用趣味内容拯救“学习不快乐”，听段子背单词的「南瓜姐姐」获百万级人民币种子轮融资,https://pic.36krcnd.com/201811/12014653/hcd2c87pce20iarx!heading,2018-11-12T10:04:24+08:00,"[[""教育"",1],[""语言教育"",2]]",0
5161524,十年后，这场持续的狂欢还能为整个社会带来多少新的变革驱动力？,消费,十年天猫双十一，被欲望改变的世界,https://pic.36krcnd.com/201811/12011215/25ccovsqxwu91lyw!heading,2018-11-12T10:02:33+08:00,"[[""大公司"",1],[""电商"",1],[""物流"",1],[""阿里巴巴"",2],[""消费升级"",2],[""淘宝"",2],[""支付"",2],[""快递"",2]]",0
5161534,十年消费升级缩影。,大公司,双十一十年，中国商业进化史,https://pic.36krcnd.com/201811/12015927/x8jigtvt3qdc8c1a!heading,2018-11-12T10:01:10+08:00,"[[""大公司"",1],[""电商"",1],[""消费"",1],[""淘宝"",2],[""零售"",2],[""支付宝"",2],[""京东"",2],[""阿里巴巴"",2]]",0
24097,政府将对资本市场改革！强力激发市场活力！对老百姓的生活有什么影响？,商业·氪视频,国家定调明年经济，强力激发市场活力,https://pic.36krcnd.com/201811/10123608/7hfmk7bqqizvcjzx!heading,2018-11-12T10:01:08+08:00,"[[""金融"",1],[""财富管理"",2]]",0
5161532,刚过去的双十一，大家买啥电子产品了吗？今天我们来说说VR吧...,前沿技术,如何拯救你，我的Oculus?,https://pic.36krcnd.com/201811/12014834/ii6b3t3qc078x79m!heading,2018-11-12T09:49:16+08:00,"[[""游戏"",1],[""大公司"",1],[""教育"",1],[""索尼"",2],[""三星"",2],[""亚马逊"",2],[""数据分析"",2],[""支付"",2]]",0
5161522,中国也会有好电影,人物,对话陈可辛：每个档期都有逆袭电影，这种情况只发生在中国,https://pic.36krcnd.com/201811/12011926/pqshdkhxxihiacqn!heading,2018-11-12T09:46:10+08:00,"[[""文娱"",1],[""大公司"",1],[""投资"",1],[""网剧"",2],[""豆瓣"",2],[""微信"",2],[""电影"",2],[""合伙人"",2]]",0
5161530,如何让大小游戏厂商和独立开发者都能享受红利，维护好小游戏的生态，也是微信接下来需要考虑的。,社交,微信小游戏抽成更低了，但开发者真能多赚钱吗？,https://pic.36krcnd.com/201811/12014428/tzc0uxkaw9tiu115!heading,2018-11-12T09:44:46+08:00,"[[""大公司"",1],[""小程序"",1],[""游戏"",1],[""微信"",2],[""腾讯"",2],[""苹果"",2],[""支付"",2],[""网易"",2]]",0
5161528,未来三到五年，社会办医的趋势将会怎样， 什么又将成为影响这一阶段走势的关键因素？,医疗健康,企业医院即将全国“售罄”，正在释放的新红利你应该抓住,https://pic.36krcnd.com/201811/12014312/8fvfx2hvi4rrtqx0!heading,2018-11-12T09:43:41+08:00,"[[""大公司"",1],[""金融"",1],[""医疗健康"",1],[""华润"",2],[""港股"",2],[""医疗服务"",2],[""资产管理"",2],[""微信"",2]]",0
5161517,你花了多少？,大公司,焦点分析 | 为了让你多花钱，阿里也花了不少钱,https://pic.36krcnd.com/201811/12030452/if7f46tsptwhjgbq!heading,2018-11-12T09:27:11+08:00,"[[""电商"",1],[""物流"",1],[""大公司"",1],[""深度"",1],[""小红书"",2],[""京东"",2],[""淘宝"",2],[""苏宁"",2]]",0
5155513,从“运”出发，向上可以进入“拆”的环节，向下则涉及垃圾的循环再利用。,产业升级,装修渣土运输是门多大的生意？「好运」要做装修垃圾清运领域的滴滴,https://pic.36krcnd.com/201811/12011656/35tldrf1h3eds1c0!heading,2018-11-12T09:20:29+08:00,,0
5161525,有钱的时候叫人才，没钱的时候是成本,大公司,华夏幸福产城大裁员，王文学的下一刀割向哪儿？,https://pic.36krcnd.com/201811/12011852/b4jygpubbzcqhlw4!heading,2018-11-12T09:19:42+08:00,"[[""房企"",1],[""大公司"",1],[""投资"",1],[""华夏幸福"",2],[""新能源"",2]]",0
24057,一年一度的双十一购物狂欢节到了，马上又要开始剁手了。但是感觉最近经济不景气，要怎么说服自己买买买呢？有了它，我们终于有正当理由清空购物车了！,商业·氪视频,别再嫌弃剁手党，在经济学中这都没毛病,https://pic.36krcnd.com/201811/09135122/agv82e9q7l9az4dk!heading,2018-11-12T09:01:07+08:00,"[[""消费"",1],[""谈资"",1],[""金融"",1],[""移动电商"",2],[""社区电商"",2],[""阿里巴巴"",2],[""京东"",2]]",0
5160446,家里没矿？那就出海吧！,企业服务,36氪首发 | “游戏出海”大潮已至，「试玩互动」获Pre-A轮数千万元融资,https://pic.36krcnd.com/201811/12010938/2infq2gtk445350n!heading,2018-11-12T08:48:05+08:00,"[[""游戏"",1],[""出海"",1],[""投资机构"",1],[""真格基金"",2],[""北极光创投"",2],[""谷歌"",2],[""东南亚"",2],[""手游"",2]]",0
5161518,王思聪最失败的一次投资浮出水面,金融,王思聪的普思向乐视体育索赔，乐视网或担110亿回购责任,https://pic.36krcnd.com/201811/12003636/uu09sze7talzdwc3!heading,2018-11-12T08:40:47+08:00,"[[""投资"",1],[""文娱"",1],[""金融"",1],[""电竞"",2],[""支付"",2],[""股权投资"",2]]",0
5161519,又是一次行业洗牌。而乱世有时，更意味着机会。,娱乐,投机者三振出局、大玩家日落西山，全民影视投资热大降温,https://pic.36krcnd.com/201811/12003538/ijtjds5pccbbd38o!heading,2018-11-12T08:36:43+08:00,"[[""文娱"",1],[""投资"",1],[""大公司"",1],[""影视"",2],[""腾讯"",2],[""网剧"",2],[""豆瓣"",2],[""宝马"",2]]",0
5161088,供给侧进入数字化，是大势所趋。,企业服务,让中小商店不再费劲盘货，「智晓未来」推出易上手的商铺数字化管理服务,https://pic.36krcnd.com/201811/09041152/2q1yqopps7pjtqds!heading,2018-11-12T08:31:05+08:00,"[[""金融"",1],[""电商"",1],[""消费"",1],[""银行"",2],[""零售"",2],[""支付宝"",2],[""新零售"",2],[""硬件"",2],[""SaaS"",2]]",0
5161516,2135亿元可以投资建造两座港珠澳大桥，可以建成8个上海迪士尼乐园，还可以让你完成来回一百多次的太空旅行。,消费,第十个双11，你们就这样花光了2135亿,https://pic.36krcnd.com/201811/12002350/2hsns8s1mt4mvem2!heading,2018-11-12T08:24:48+08:00,"[[""消费"",1],[""电商"",1],[""大公司"",1],[""美妆"",2],[""消费升级"",2],[""男装"",2],[""微博"",2],[""微信"",2]]",0
5161513,网红也许有很多粉丝，但在电商领域，他们要找准自己的定位,消费,电商网红双十一“日入千万”，风光背后还有隐忧,https://pic.36krcnd.com/201811/11235228/vymqd5dtahi81tyl!heading,2018-11-12T08:07:13+08:00,"[[""电商"",1],[""大公司"",1],[""文娱"",1],[""微博"",2],[""直播"",2],[""淘宝"",2],[""健身"",2],[""美妆"",2]]",0
5161515,FF陷入困局，是否还有突破的机会？,大公司,FF陷“先有鸡先有蛋”困局，贾跃亭200万元FF91量产遭质疑,https://pic.36krcnd.com/201811/11235528/nhj3a5i0gzaawy3i!heading,2018-11-12T08:01:00+08:00,"[[""金融"",1],[""媒体"",1],[""大公司"",1],[""证券"",2],[""恒大"",2],[""法律"",2]]",0
24129,01/双11省成交额排名top1002/苹果iPhone X出现触控问题 免费更换03/最文艺的无线充电板04/微软宣布收购黑曜石、inXile工作室,科技·氪视频,科技早报：苹果承认iPhone X触控问题，双11省成交额排名top10,https://pic.36krcnd.com/201811/11134820/uok21vrsfyp9u35j!heading,2018-11-12T08:00:08+08:00,"[[""大公司"",1],[""前沿科技"",1]]",0
5161499,小扎能再“搬”赢一次吗？,前沿技术,害怕“老去”的Facebook,https://pic.36krcnd.com/201811/11122629/qms9hdcj9y3xuj6i!heading,2018-11-12T07:57:14+08:00,"[[""大公司"",1],[""文娱"",1],[""社交"",1],[""snapchat"",2],[""短视频"",2],[""今日头条"",2],[""音乐"",2],[""股票"",2]]",0
5161439,“精英学爸”IP品牌+原创内容生产能力。,教育,36氪首发 | 以“精英学爸”IP拓展启蒙教育内容+电商，「常青藤爸爸」完成 A 轮 5000 万元融资,https://pic.36krcnd.com/201811/10155117/21yn73pftobviio6!heading,2018-11-12T07:56:05+08:00,"[[""文娱"",1],[""大公司"",1],[""教育"",1],[""音乐"",2],[""微信"",2],[""在线教育"",2],[""高盛"",2]]",0
5161514,今年双11还有三个有趣的变化,大公司,阿里CEO张勇谈双十一：90后消费者占46% 这让我很吃惊,https://pic.36krcnd.com/201811/11234951/pdjugjjmc0uyrhwr!heading,2018-11-12T07:55:38+08:00,"[[""大公司"",1],[""企业服务"",1],[""电商"",1],[""阿里巴巴"",2],[""大数据"",2],[""云计算"",2],[""消费升级"",2],[""新零售"",2]]",0
5161502,双十一，你剁手了吗,8点1氪,8点1氪 | 天猫今年双十一成交额突破2135亿元创新高；软银愿景基金正寻求40亿美元融资；Facebook效仿抖音海外版推短视频应用Lasso,https://pic.36krcnd.com/201811/11225007/7894wreu8a95ch46!heading,2018-11-12T07:37:03+08:00,"[[""大公司"",1],[""物流"",1],[""文娱"",1],[""腾讯"",2],[""软银"",2],[""苹果"",2],[""快递"",2],[""短视频"",2]]",0
5161511,锤子前路成谜。,大公司,"罗永浩称2018年""最艰苦"" 手机市场还会给锤子机会吗?",https://pic.36krcnd.com/201811/11232912/k4izenxphsoi9cza!heading,2018-11-12T07:36:54+08:00,"[[""大公司"",1],[""消费"",1],[""金融"",1],[""vivo"",2],[""华为"",2],[""三星"",2],[""智能手机"",2],[""苹果"",2]]",0
